gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.69371957024888,0.0,1
Male,0,Yes,Yes,60,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,47.35758496975623,2841.46,1
Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.325695645902,7298.15,0
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.075059776536857,300.9,1
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,83.1168148955158,166.23,1
Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.204976265790872,1958.76,1
Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.88100165217681,1077.62,1
Female,0,No,No,61,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.65066205848896,4126.69,1
Female,0,No,No,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.04827839745769,485.06,0
Male,0,Yes,Yes,5,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),41.510158538731154,207.55,0
Male,0,No,No,27,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,103.1859581151029,2786.02,1
Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.2556556166927,3340.69,0
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.26878441372345,133.61,0
Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,69.0161314387576,3036.71,0
Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.235185644726915,1524.7,0
Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.46792439928156,6498.88,0
Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.80159963833722,7714.31,1
Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.03656563308573,540.73,1
Female,1,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.47553896397908,281.71,1
Female,1,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.514333791019325,1981.03,1
Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.04170989558251,7670.96,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8613064017364,1142.47,1
Female,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.18911407481144,1539.03,1
Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),27.05336158472558,135.27,0
Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,100.25314913749789,1303.29,1
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.1813350862438,1907.08,1
Male,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.05457452143339,126.33,0
Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.06322050012662,1513.71,0
Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),101.08774752476354,2325.02,1
Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.4780085622707,2435.47,0
Female,0,No,No,27,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.189312214149236,545.11,0
Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.2720657048918,1724.6,0
Male,0,Yes,Yes,67,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.61098715234105,1715.94,0
Male,0,No,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.334901426416163,458.37,0
Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.07896699668616,1635.5,0
Male,0,No,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.54706974231617,3550.71,0
Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.54581141529437,7564.75,0
Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.68897827960886,176.07,0
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.684336878473,4877.22,0
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.863954161603463,240.5,1
Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.99738079419389,3455.86,1
Male,0,Yes,No,30,Yes,Yes,No,No,Yes,No,No,No,No,One year,No,Electronic check,67.354865528788,2020.65,0
Male,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,63.795072542734665,2743.19,1
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.28796285931136,6836.45,0
Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.83416728544104,1886.52,0
Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.26459830424896,1062.65,1
Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,84.00142831075152,2940.05,1
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,65.0356776339525,1625.89,0
Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),83.80468571633348,0.0,0
Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.0716343164396,4548.22,0
Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.035012346576902,560.98,0
Male,1,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),92.0759514411372,644.53,1
Female,0,No,Yes,8,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.21503002676663,569.72,0
Male,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.68750821631034,195.19,0
Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,74.59038097698804,0.0,1
Female,0,No,No,11,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,111.91323723602768,1231.05,1
Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.38681944114594,403.09,1
Female,0,Yes,No,14,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.41303623287313,1643.78,0
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.59995013066668,7891.2,0
Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.20588180683568,1539.35,0
Female,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.75767214906963,6311.67,1
Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.19095948217309,394.25,1
Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.41654412863107,5186.91,1
Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.84149406706304,1062.92,1
Female,0,No,No,30,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),120.0,3600.0,0
Male,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.95516089465632,1617.31,0
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,111.7415947163333,8045.39,1
Female,0,No,No,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.715548180513192,332.59,0
Male,0,No,No,27,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.08132444847448,2648.2,1
Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.5862958160376,531.52,1
Female,0,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.41931518868828,268.61,0
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.1852037319203,2786.82,0
Female,0,No,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.836469374863707,1406.35,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,102.6007166360338,0.0,1
Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,69.89543565538101,698.95,0
Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.76969666753357,1990.16,1
Male,1,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.68724430454934,5397.17,0
Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),74.43298130650953,2084.12,0
Male,1,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.57592223363658,6431.16,0
Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.88537088001174,2901.15,1
Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.85548989363772,830.84,0
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,97.46137980304027,682.23,0
Male,1,Yes,No,41,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.21664203772468,2017.88,1
Male,0,No,No,31,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.03917086459832,2233.21,0
Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.1165183161885,848.93,0
Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.47997784490852,184.96,1
Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.66253197004416,591.98,0
Female,1,No,No,5,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.616183373594183,133.08,1
Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.48295168765662,1712.07,0
Male,0,Yes,No,50,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,57.33735290770178,2866.87,0
Male,0,No,No,29,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.654309655401544,598.97,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,103.76162812200056,7470.84,1
Male,0,Yes,No,70,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.60124376076675,3122.09,0
Male,0,Yes,Yes,64,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.89784974788844,5241.46,0
Female,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),120.0,3960.0,1
Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),79.1829956967594,5305.26,0
Male,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.637622755572075,452.75,1
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.54783078236838,3907.72,1
Male,1,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8160.0,0
Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),53.64882383134088,268.24,1
Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,57.00958407455143,969.16,0
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.89853880896344,7966.2,0
Male,0,No,No,21,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.579505234968504,432.17,0
Female,0,Yes,Yes,60,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,77.64653298467994,4658.79,0
Male,0,No,No,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.389763221334245,1684.06,1
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.32561412301148,866.93,1
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.25968842312881,5308.36,1
Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.084984661788678,1178.99,1
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,93.46965896275611,186.94,1
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.37128042411013,1328.17,1
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.19710703023522,1497.55,1
Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,58.39528436448514,4204.46,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,120.0,8640.0,1
Female,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.3353589654396,7728.15,0
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.95876794309967,7229.36,0
Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,101.6798535765401,7320.95,0
Male,0,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.645768905722704,662.08,0
Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.56885268686324,3780.77,0
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.79711824109096,152.58,1
Male,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.16411232812604,509.61,0
Male,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.997356363021385,183.98,0
Female,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.51045871500998,307.55,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,120.0,8640.0,0
Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.87801185061292,938.0,1
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.37214674053438,596.23,1
Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.37939591736549,369.52,0
Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.91086642151336,389.48,1
Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.73041012467543,340.38,1
Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,92.33426332078729,1015.68,0
Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.83063132102131,2634.92,1
Male,0,No,No,38,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75337532628841,788.63,0
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,6240.0,1
Male,0,Yes,Yes,41,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,4920.0,1
Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.35510702636031,520.91,0
Male,0,Yes,Yes,23,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.09084549524214,1819.09,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.89450441910579,6472.4,0
Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.85953580686058,2514.38,1
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.09995290162605,29.1,1
Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,75.39307379651194,5277.52,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,94.22106332604386,471.11,1
Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,90.05986620283979,2791.86,1
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.47931656432084,1050.27,1
Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),114.67860930017852,3440.36,0
Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,68.24967349927789,3207.73,0
Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,3360.0,1
Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,97.91571289896066,6560.35,0
Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,81.09961418679758,5271.47,0
Male,0,Yes,No,35,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.54903373227282,2714.22,0
Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.967926748221515,1597.95,0
Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.42102230716443,660.95,0
Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),89.84998895974306,628.95,0
Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.12300620867912,1569.66,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.768710833635705,0.0,1
Male,0,Yes,No,59,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,120.0,7080.0,0
Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.506275895291623,1681.87,0
Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.00035448490507,0.0,1
Male,0,No,Yes,15,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.115416237243675,361.73,1
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.64788920472781,0.0,0
Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),42.877220178762926,385.89,1
Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,58.66192063744832,4223.66,0
Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,4200.0,1
Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.129492208204717,1899.06,0
Female,0,Yes,Yes,45,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.14461389161868,3786.51,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,70.36570066094328,140.73,0
Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.75480500521466,6750.35,0
Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.566506908348178,315.93,1
Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.73459665054716,181.88,0
Female,0,No,No,17,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.45146489368024,1741.67,1
Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,8400.0,1
Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.17529327262362,716.93,1
Male,0,No,Yes,2,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.18684885112413,48.37,0
Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.3579387809342,2936.17,1
Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.04234808015958,2075.44,0
Male,0,No,No,23,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.21934574953132,511.04,0
Male,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.00207427882056,5382.1,1
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.054331193761136,1486.47,0
Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.3414761307054,3055.32,1
Male,0,Yes,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.065649667258185,0.0,1
Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,82.18804298222226,493.13,0
Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.34711483912372,661.76,0
Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.911747997378964,2009.65,0
