gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,18,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.5724592046183,2080.3,1
Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45.66352594339007,684.95,1
Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,84.28913842519326,421.45,0
Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,104.30396145782738,834.43,1
Male,0,No,Yes,16,Yes,No,No,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,65.48761260469246,1047.8,0
Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.82777302569062,2904.83,1
Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.622962746753227,1024.92,0
Male,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.52152744341596,1266.87,1
Female,0,No,No,5,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,88.38609683964874,441.93,1
Female,1,No,No,72,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.54406956191555,7167.17,0
Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.6142902978783,3880.71,1
Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,120.0,4800.0,1
Female,0,No,No,18,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.408556331418843,403.35,0
Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.77378479017383,5654.16,0
Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.555914866480613,312.89,0
Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.54037653124746,0.0,1
Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.23105249407712,4076.32,0
Male,0,No,No,16,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.94978095291002,1375.2,1
Female,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.56206129975983,659.74,1
Male,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.23526175778686,1296.0,1
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.91566928985208,5401.7,0
Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.71767712924158,4028.71,0
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,89.33354577713465,1965.34,0
Female,0,Yes,No,72,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,8640.0,0
Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),66.48876023876628,797.87,0
Female,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.31563507745257,719.37,1
Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.65554079452413,304.97,1
Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.9966371160562,1231.95,1
Female,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,120.0,8640.0,0
Female,0,No,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.940225296212105,598.51,1
Male,0,Yes,Yes,72,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.274017404695638,1603.73,0
Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,120.0,5760.0,0
Female,0,No,No,7,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.644996168714034,144.51,1
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),72.80092417850926,5241.67,0
Female,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.90084912797975,434.5,1
Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.42695693853118,4648.18,1
Female,0,No,Yes,16,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.1560110127163,1890.5,0
Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),81.21767065508305,1868.01,0
Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,120.0,2880.0,1
Female,1,Yes,No,22,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.7220918036577,2567.89,1
Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),85.11653633678932,2213.03,1
Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.85150790169524,2460.73,0
Male,0,No,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.564791014069,3017.9,1
Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55110502195159,917.16,0
Male,0,No,No,66,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.37576929766911,5898.8,0
Male,0,No,No,64,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.42229394297857,6235.03,0
Male,0,No,No,60,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.35753636825541,3921.45,0
Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.83418017394108,1663.18,1
Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,107.91295541425511,2913.65,0
Female,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),120.0,8640.0,0
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.21081973798756,3947.22,1
Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,98.63993546993007,7003.44,0
Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,65.048780438034,1366.02,0
Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.93502787249204,5980.91,0
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.26222218958115,209.36,0
Male,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.361792147212924,1576.3,0
Female,0,Yes,Yes,0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.853420164571276,0.0,1
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.65605225249938,45.31,1
Male,0,No,No,67,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.08834815255677,3556.92,0
Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.859448379284906,1656.69,0
Male,0,Yes,Yes,45,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.38564382354696,4427.35,0
Male,0,No,Yes,30,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.635889050961573,709.08,0
Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.034589603440086,1262.08,0
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.28985162090378,315.77,0
Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.31358240549685,4108.42,1
Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),95.0294617692133,4751.47,0
Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),114.90136496814598,3102.34,0
Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,96.61995581158357,2318.88,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.17411731508939,628.92,1
Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,56.946314196115665,3245.94,0
Female,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,44.39627776359828,177.59,1
Male,0,Yes,Yes,31,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.16090167462949,717.99,0
Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.28827421290258,1210.99,0
Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.53524480725106,5943.3,1
Female,0,Yes,Yes,72,No,No phone service,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),64.25588715287587,4626.42,0
Male,0,No,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.417962050125237,1098.48,1
Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,120.0,2640.0,0
Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,116.59388506384249,6296.07,1
Male,1,No,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.191354241295656,1480.8,0
Male,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.991406903150192,1847.43,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),120.0,8640.0,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.76978744626432,0.0,1
Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.174834874956645,620.9,0
Female,1,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,69.96047328385069,3218.18,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.749315234371863,0.0,0
Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.257156039088713,1602.52,1
Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.71999412227103,4218.72,0
Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.61676346335783,6290.39,0
Male,1,No,No,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.397334425178926,686.75,1
Female,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.07953582716535,210.8,1
Female,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.593515119944847,1276.49,0
Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.738070099046006,395.81,0
Female,0,No,No,24,No,No phone service,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.57835739738539,1069.88,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,73.36592822956196,5282.35,0
Female,0,Yes,No,45,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.04887807909141,3107.2,0
Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,6240.0,1
Male,0,Yes,Yes,29,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.539509910376932,798.65,0
Male,0,No,No,10,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.56486246902351,885.65,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.02458208439121,2017.77,0
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.82395917320818,610.94,1
Female,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,7200.0,1
Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.79873448687353,4745.72,0
Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.07075564206606,3481.33,0
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.46723854592912,209.87,0
Male,0,No,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,120.0,5400.0,0
Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),96.47793330003465,5402.76,0
Male,1,Yes,No,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.012234315632796,1830.37,1
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.81903736849536,504.01,0
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.935886214837556,2196.45,0
Female,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.91879975587197,1942.05,1
Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.27586354615943,5384.83,0
Female,0,No,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.41758315485522,738.86,1
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.34383418140891,0.0,0
Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.63805105643486,4813.56,0
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.38965977827822,5932.06,0
Female,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.19839009772595,1550.37,1
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.94777161804237,569.69,1
Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,52.84675836536715,1268.32,0
Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.6777061019945,1969.88,1
Female,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.948651524494025,825.28,1
Male,1,No,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,40.487123307516484,1781.43,0
Male,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.605651996894245,1401.55,1
Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,0
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.7029937748265,1003.84,0
Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3747005090697,1580.62,0
Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.90743480680801,7248.26,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.08008012525491,7493.77,0
Female,1,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.466317339698293,2121.57,1
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.07247863916562,2116.64,0
Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.2558334486603,7497.4,1
Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.91057346940643,6134.83,0
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.20775427934953,1500.91,1
Male,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,37.138111951740484,2191.15,1
Female,0,No,No,0,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.657093259908386,0.0,0
Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.36277735024252,4529.05,0
Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,68.55086906810487,1987.98,0
Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.12387246656318,2487.34,0
Female,0,No,No,18,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.4152782271892,1321.48,1
Female,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.624093332667144,1542.59,0
Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.66235330303323,0.0,0
Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.18514989936161,188.74,0
Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.09648298555126,1247.35,0
Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.37566188226376,2492.64,0
Male,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.00369960498604,4968.27,1
Male,0,No,No,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.376661813509834,335.65,0
Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.47504946496664,1340.9,0
Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.17845798041452,6970.71,0
Female,1,Yes,No,24,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.06866160012805,2473.65,1
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.163025247743505,618.28,1
Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.31967897649155,4385.9,1
Female,0,Yes,No,23,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.36634789292599,560.43,1
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.370244513543213,2042.66,0
Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,93.73595238977673,4124.38,0
Female,0,No,No,40,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.1168102462335,2244.67,0
Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.410613682530443,290.52,0
Female,0,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,31.929061947522353,989.8,0
Male,0,No,No,14,No,No phone service,No,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,61.464841976144264,860.51,0
Female,1,Yes,No,26,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.572695294244,2588.89,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.0172100166593,6985.24,0
Male,0,No,No,27,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.4799677285006,2685.96,1
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.54222627404891,8463.04,1
Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.29904101631323,0.0,1
Male,0,No,No,33,Yes,No,No,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),64.2341558888098,2119.73,0
Male,0,No,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.10983701014268,4108.17,0
Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.60215054018094,0.0,0
Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,119.89313316695187,4076.37,0
Female,0,Yes,Yes,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,64.93601431740274,4545.52,1
Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,89.46504131385437,2415.56,1
Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,50.271413742267306,3619.54,1
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.54199950558633,501.25,0
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.88429586483302,8487.67,0
Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,58.370211387010535,3093.62,0
Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.68354212636755,2652.39,1
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.39733215133678,1019.17,1
Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.69741485336,4684.87,0
Male,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.53206298035505,1215.92,1
Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.75170601738621,1324.03,0
Male,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.29503934865812,1360.52,0
Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.94834248851384,308.85,1
Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),51.2819991090479,871.79,1
Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.42998709415154,3780.21,1
Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.391191954348503,1504.73,0
